player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jeremiah Mitchell,25670,DI,WASH STATE,2,0,0,341,61.8,0,0,7,100.0,14.3,1,0,0.0,0,7,7,0,0,64.6,0,0,4,100.0,25.0,1,0.0,0,4,4,0
Clay Johnston,25685,ED,BAYLOR,11,0,0,118,62.2,2,4,46,58.1,10.9,5,2,6.5,0,86,50,6,0,60.2,0,3,15,83.3,20.0,3,10.0,0,18,15,3
Henry Black,25687,S,BAYLOR,3,0,0,118,58.3,0,0,1,8.3,0.0,0,0,0.0,0,24,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Eric Ogor,25689,S,BAYLOR,3,0,0,118,59.2,0,1,1,9.1,0.0,0,0,50.0,0,11,1,1,0,,0,0,0,0.0,,0,,0,1,0,0
David Konowalski,25701,DI,BOWL GREEN,12,1,0,122,58.0,6,12,320,99.1,6.3,20,1,3.8,3,350,347,21,0,61.0,3,3,88,100.0,9.1,8,5.7,2,93,93,8
Grant Coffey,25702,DI,BOWL GREEN,1,0,0,122,56.8,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Dorian Hendrix,25703,LB,BOWL GREEN,4,0,0,122,69.6,0,1,4,19.0,0.0,0,0,37.5,1,21,4,2,0,72.1,0,0,1,12.5,0.0,0,100.0,1,8,1,1
Antonyo Sotolongo,25704,S,BOWL GREEN,10,0,0,122,73.4,0,1,3,2.3,33.3,1,0,16.7,0,132,3,1,0,67.4,0,1,1,3.6,100.0,1,50.0,0,28,1,1
Breion Creer,25706,DI,IOWA STATE,6,0,0,193,55.5,0,0,26,100.0,0.0,0,0,0.0,0,27,27,0,0,55.7,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Tui Maloata,25722,DI,UNLV,8,1,0,325,61.0,2,5,123,99.2,5.7,7,0,3.7,1,128,127,8,0,63.9,2,3,49,100.0,10.2,5,7.1,1,50,50,6
Derrick Dixon,25758,DI,SO MISS,3,0,0,296,62.1,0,0,13,100.0,7.7,1,0,7.7,1,13,13,1,0,56.6,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Dayan Lake,25769,CB,BYU,13,0,0,128,47.8,2,0,5,1.9,0.0,0,1,20.0,0,257,5,2,0,53.5,0,0,2,2.1,0.0,0,0.0,0,97,2,0
Phillip Amone,25771,LB,BYU,4,0,0,128,54.9,0,0,6,27.3,0.0,0,0,0.0,0,22,6,0,0,56.7,0,0,3,30.0,0.0,0,0.0,0,10,3,0
Luc Bequette,25776,DI,CAL,4,0,0,130,63.4,1,3,31,100.0,16.1,5,0,6.5,0,31,31,4,0,58.1,0,2,13,100.0,23.1,3,7.7,0,13,13,2
Trevor Howard,25778,DI,CAL,1,0,0,130,58.0,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Zeandae Johnson,25779,DI,CAL,2,0,0,130,52.6,0,1,23,100.0,4.3,1,0,2.2,0,23,23,1,0,53.1,0,1,13,100.0,7.7,1,3.8,0,13,13,1
Greg Hall Jr.,25785,DI,AUBURN,2,1,0,115,68.3,1,0,10,100.0,10.0,1,0,5.0,0,10,10,1,0,56.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
D'Andre Dill,25890,DI,C MICHIGAN,9,0,0,134,54.1,0,0,50,100.0,0.0,0,1,0.0,0,54,54,0,0,55.0,0,0,10,100.0,0.0,0,0.0,0,13,13,0
Carlos Clark,25895,CB,C MICHIGAN,6,0,0,134,58.3,0,1,1,3.7,0.0,0,0,50.0,0,27,1,1,0,,0,0,0,0.0,,0,,0,6,0,0
Chris Murphy,25948,CB,CINCINNATI,6,0,0,138,59.5,0,0,1,1.4,0.0,0,0,0.0,0,69,1,0,0,,0,0,0,0.0,,0,,0,27,0,0
Niemus Bryant,25950,CB,GA STATE,2,0,0,175,60.0,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Clelin Ferrell,25955,ED,CLEMSON,15,1,1,140,68.5,12,21,377,90.3,9.3,35,3,6.0,6,452,408,39,0,67.6,4,7,96,88.0,11.5,11,9.9,4,125,110,15
Chris Register,25956,ED,CLEMSON,10,1,0,140,61.2,0,4,61,91.3,8.2,5,1,3.3,0,69,63,4,0,64.1,0,3,15,100.0,20.0,3,10.0,0,15,15,3
Dexter Lawrence,25991,DI,CLEMSON,15,1,0,140,83.1,9,32,320,99.4,12.8,41,1,8.6,7,338,336,48,1,81.9,5,14,85,98.9,16.5,14,13.5,2,92,91,21
Terry Ausborne,26046,CB,LA MONROE,11,0,0,209,54.3,0,1,16,10.5,0.0,0,0,3.1,0,153,16,1,0,50.2,0,0,9,15.0,0.0,0,0.0,0,60,9,0
Drew Lewis,26073,LB,COLORADO,3,1,0,143,75.1,0,1,4,12.1,0.0,0,0,37.5,1,33,4,2,0,59.4,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Richard King,26078,DI,COLO STATE,10,1,0,144,60.9,1,5,114,100.0,5.3,6,0,4.4,2,117,117,8,1,60.5,1,3,70,100.0,4.3,3,5.7,2,72,72,6
Deshon Mayes,26079,LB,COLO STATE,12,0,0,144,50.1,0,0,13,15.6,0.0,0,2,0.0,0,90,14,0,0,51.9,0,0,8,23.5,0.0,0,0.0,0,34,8,0
Twazanga Mugala,26137,ED,DUKE,1,0,0,154,58.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tre Hornbuckle,26138,ED,DUKE,11,0,0,154,66.3,1,7,62,94.1,12.9,8,1,6.5,0,68,64,8,0,69.5,1,5,28,90.6,21.4,6,10.7,0,32,29,6
Trevon McSwain,26142,DI,DUKE,11,0,0,154,71.4,1,3,56,100.0,12.5,7,0,5.4,1,57,57,5,0,65.0,1,1,26,100.0,15.4,4,3.8,0,27,27,2
Jordan Hayes,26143,S,DUKE,10,0,0,154,60.0,0,0,2,1.6,0.0,0,1,0.0,0,122,2,0,0,,0,0,0,0.0,,0,,0,65,0,0
Koby Quansah,26145,LB,DUKE,11,0,0,154,63.6,2,3,14,38.5,14.3,2,0,17.9,0,39,15,5,0,60.1,2,2,11,48.0,9.1,1,18.2,0,25,12,4
Dylan Singleton,26147,S,DUKE,3,0,0,154,60.0,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,10,0,0
Brandon Feamster,26148,LB,DUKE,2,0,0,154,60.0,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
De'Niro Laster,26166,ED,KENTUCKY,3,0,0,202,71.4,1,1,18,64.3,11.1,2,0,5.6,0,28,18,2,0,65.2,0,0,4,50.0,25.0,1,0.0,0,8,4,0
Shaun James,26196,DI,E CAROLINA,10,0,0,156,54.9,0,3,42,100.0,2.4,1,0,3.6,0,46,46,3,0,57.6,0,2,15,100.0,6.7,1,6.7,0,17,17,2
Colby Gore,26197,CB,E CAROLINA,12,0,0,156,68.5,0,1,5,1.6,0.0,0,2,30.0,1,320,5,2,0,77.0,0,0,1,0.9,0.0,0,100.0,1,117,1,1
Kendall Futrell,26199,ED,E CAROLINA,7,0,0,156,64.2,1,5,49,91.1,10.2,5,0,6.1,0,56,51,6,0,65.8,1,2,21,91.7,14.3,3,7.1,0,24,22,3
Devon Sutton,26202,CB,E CAROLINA,10,0,0,156,67.2,0,0,7,4.3,14.3,1,1,0.0,0,161,7,0,0,60.0,0,0,1,1.4,100.0,1,0.0,0,69,1,0
Alex Neering,26218,ED,C MICHIGAN,1,0,0,134,59.7,0,1,8,100.0,12.5,1,0,6.3,0,8,8,1,0,62.8,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Gary Moore,26249,DI,MINNESOTA,3,0,0,225,69.9,0,1,6,100.0,16.7,1,0,25.0,1,6,6,2,0,65.7,0,0,4,100.0,0.0,0,25.0,1,4,4,1
Julien Kafo,26250,ED,MINNESOTA,1,0,0,225,59.4,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Tyree Waller,26279,LB,C MICHIGAN,11,0,0,134,57.7,1,0,17,10.9,0.0,0,0,8.8,1,156,17,2,0,62.2,1,0,6,13.3,0.0,0,25.0,1,45,6,2
Maxx Crosby,26316,ED,E MICHIGAN,13,2,1,160,61.5,5,14,290,99.7,5.9,17,5,4.0,2,311,310,21,0,59.8,3,6,98,100.0,8.2,8,4.6,0,106,106,9
Lion King,26317,ED,E MICHIGAN,1,0,0,160,53.8,0,0,14,100.0,0.0,0,0,0.0,0,17,17,0,0,56.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Jackson Abresch,26329,S,N ILLINOIS,4,0,0,254,,0,0,1,2.3,0.0,0,0,0.0,0,43,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
Chris Hendricks,26332,DI,E MICHIGAN,12,1,0,160,55.6,0,2,99,100.0,2.0,2,1,1.0,0,102,102,2,0,59.4,0,0,13,100.0,7.7,1,0.0,0,14,14,0
Clay Holford,26345,DI,E MICHIGAN,12,0,0,160,52.3,1,0,87,100.0,1.1,1,0,0.6,0,92,92,1,0,52.8,0,0,17,100.0,0.0,0,0.0,0,18,18,0
Brody Hoying,26348,S,E MICHIGAN,7,1,0,160,66.2,0,0,1,1.6,0.0,0,0,0.0,0,61,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
Kevin McCrary,26396,DI,FAU,6,0,0,165,62.1,1,2,30,100.0,6.7,2,0,5.0,0,30,30,3,0,54.9,1,0,13,100.0,0.0,0,3.8,0,13,13,1
Jacob Douglas,26397,LB,FAU,11,0,1,165,57.5,1,2,14,10.1,0.0,0,2,10.7,0,148,15,3,0,62.6,0,0,4,9.6,0.0,0,0.0,0,52,5,0
Bradley Clement,26398,LB,FAU,4,0,0,165,60.0,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Derek Ibekwe,26440,LB,NEW MEX ST,4,0,0,242,66.0,0,0,4,10.3,0.0,0,0,25.0,1,39,4,1,0,57.7,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Keanu Higgins,26444,DI,NEW MEX ST,2,0,0,242,57.0,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,58.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jabari Zuniga,26449,ED,FLORIDA,13,0,0,163,66.9,3,13,153,98.2,14.4,22,1,8.5,5,166,163,21,0,70.2,1,11,69,96.2,21.7,15,14.5,4,79,76,16
Luke Ancrum,26450,DI,FLORIDA,5,0,0,163,59.6,0,1,15,100.0,6.7,1,0,3.3,0,16,16,1,0,61.6,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Keivonnis Davis,26451,ED,FLORIDA,13,1,0,163,60.3,3,13,166,95.1,6.0,10,1,6.6,3,182,173,19,1,55.5,1,8,73,96.3,8.2,6,6.2,0,80,77,9
Kylan Johnson,26452,LB,FLORIDA,11,0,0,163,64.6,2,3,21,14.4,9.5,2,0,16.7,1,146,21,6,0,60.5,0,1,8,11.6,0.0,0,18.8,1,69,8,2
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,163,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
David Reese II,26454,LB,FLORIDA,8,0,0,163,71.2,2,0,11,8.2,9.1,1,0,18.2,1,158,13,3,0,72.7,1,0,6,10.8,16.7,1,25.0,1,65,7,2
Jeawon Taylor,26455,S,FLORIDA,3,0,0,163,66.9,0,1,2,14.3,50.0,1,0,25.0,0,14,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
Marcus Lewis,26457,CB,FLORIDA ST,7,0,0,167,53.9,0,0,6,5.4,0.0,0,2,0.0,0,148,8,0,0,56.5,0,0,2,3.6,0.0,0,0.0,0,56,2,0
A.J. Westbrook,26458,S,FLORIDA ST,13,0,0,167,56.6,0,2,20,5.1,0.0,0,0,10.0,1,392,20,3,0,59.4,0,0,11,7.0,0.0,0,9.1,1,158,11,1
Jared Folks,26468,LB,TEMPLE,10,0,0,306,74.7,0,3,12,7.5,8.3,1,1,20.8,1,161,12,4,0,75.0,0,3,2,5.0,0.0,0,75.0,0,40,2,3
Riley Tindol,26502,DI,VANDERBILT,1,0,0,333,59.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Ray Ray Smith,26503,LB,OLE MISS,5,0,0,226,59.2,0,0,3,9.4,0.0,0,0,0.0,0,32,3,0,0,,0,0,0,0.0,,0,,0,7,0,0
Jyquis Thomas,26525,CB,TEMPLE,7,0,0,306,66.3,0,1,4,5.8,25.0,1,0,12.5,0,69,4,1,0,68.0,0,1,2,11.1,50.0,1,25.0,0,18,2,1
David Curry,26573,CB,GA TECH,6,0,0,176,74.9,2,0,4,8.7,0.0,0,0,25.0,0,46,4,2,0,59.4,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Rojesterman Farris II,26587,CB,HAWAII,12,0,0,180,60.0,0,0,1,0.5,0.0,0,3,0.0,0,205,1,0,0,,0,0,0,0.0,,0,,0,73,0,0
Garrald McDowell,26594,ED,OLE MISS,9,0,0,226,71.3,0,5,65,98.5,7.7,5,0,5.4,1,68,67,6,0,62.6,0,2,13,92.9,15.4,2,7.7,0,14,13,2
Larry Tharpe Jr.,26621,DI,ARIZONA,7,1,0,109,61.4,2,4,70,100.0,8.6,6,3,4.3,0,78,78,6,1,75.3,1,2,16,100.0,25.0,4,9.4,0,17,17,3
Herbert Moore,26626,DI,OLE MISS,5,0,0,226,56.4,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,57.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Evan Eggiman,26629,LB,UTAH,2,0,0,328,59.9,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,,0,0,0,,,0,,0,0,0,0
Solomon Matautia,26631,S,HAWAII,12,0,0,180,54.5,2,2,38,35.1,7.9,3,0,5.3,0,111,39,4,0,63.3,2,2,14,37.8,21.4,3,14.3,0,37,14,4
Terrell Williams Jr.,26637,S,HOUSTON,12,0,0,182,60.9,4,4,34,13.0,5.9,2,2,11.8,0,276,36,8,0,67.5,2,3,15,16.2,13.3,2,16.7,0,99,16,5
Alani Havili-Katoa,26654,DI,UTAH,10,0,0,328,50.8,0,1,83,98.9,1.2,1,0,0.6,0,87,86,1,0,51.2,0,1,38,97.6,2.6,1,1.3,0,41,40,1
Mat Boesen,26657,ED,TCU,11,0,0,305,62.7,0,6,162,96.6,5.6,9,0,5.6,6,175,169,12,0,65.1,0,1,38,97.6,5.3,2,6.6,2,41,40,3
Luke Jackson,26658,ED,TULANE,8,1,1,319,62.9,3,2,48,93.0,6.3,3,1,7.3,1,57,53,6,0,60.9,1,1,16,100.0,12.5,2,12.5,1,18,18,3
Jay Woods,26662,DI,VANDERBILT,11,0,0,333,59.2,0,1,59,100.0,1.7,1,0,2.5,1,63,63,2,0,64.6,0,1,13,100.0,7.7,1,11.5,1,15,15,2
Patrick Nelson,26699,S,ILLINOIS,10,0,0,187,63.7,1,1,13,5.7,7.7,1,3,15.4,1,227,13,3,0,64.1,1,1,3,3.1,33.3,1,33.3,0,98,3,2
Julian Jones,26702,LB,ILLINOIS,6,0,0,187,57.0,0,0,4,8.0,0.0,0,1,0.0,0,50,4,0,0,,0,0,0,0.0,,0,,0,5,0,0
Dalton Rocha,26708,ED,NEW MEX ST,8,0,0,242,59.4,0,4,48,100.0,6.3,3,0,8.3,2,48,48,6,0,58.8,0,1,10,100.0,10.0,1,5.0,0,10,10,1
Jake Templeton,26721,DI,UTAH ST,2,0,0,329,59.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Greg Hoyd III,26751,ED,WASH STATE,3,0,0,341,55.3,0,1,9,52.9,0.0,0,0,5.6,0,17,9,1,0,55.3,0,1,7,87.5,0.0,0,7.1,0,8,7,1
Derrian Meminger,26757,DI,INDIANA,6,0,0,190,58.9,0,0,18,100.0,0.0,0,0,5.6,1,22,22,1,0,55.6,0,0,6,100.0,0.0,0,0.0,0,8,8,0
Nate DeRider,26765,LB,WASH STATE,2,0,0,341,70.1,0,0,2,6.5,0.0,0,0,50.0,1,31,2,1,0,72.4,0,0,1,16.7,0.0,0,100.0,1,6,1,1
Jack Hockaday,26802,LB,IOWA,4,0,0,192,56.8,0,0,3,5.2,0.0,0,0,0.0,0,58,3,0,0,,0,0,0,0.0,,0,,0,27,0,0
Taylor Comfort,26812,DI,WASH STATE,1,0,0,341,57.2,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,58.4,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Jimmy Hogan,26869,ED,RUTGERS,9,0,1,278,58.2,0,1,45,88.7,4.4,2,2,3.3,1,53,47,2,0,58.7,0,1,11,100.0,9.1,1,4.5,0,11,11,1
Bazie Bates IV,26878,S,KANSAS,4,0,0,198,60.0,0,0,1,1.3,0.0,0,0,0.0,0,78,1,0,0,,0,0,0,0.0,,0,,0,22,0,0
Josh Ehambe,26879,DI,KANSAS,4,0,0,198,67.8,0,1,19,100.0,10.5,2,1,7.9,1,19,19,2,0,70.0,0,1,7,100.0,14.3,1,21.4,1,7,7,2
Reggie Walker,26885,ED,KANSAS ST,13,3,0,199,69.0,5,13,352,97.1,7.7,27,2,4.3,6,384,373,24,2,74.8,0,9,131,95.2,13.7,18,7.3,5,147,140,14
Ryan Dunn,26895,ED,S DIEGO ST,12,0,0,284,48.5,1,5,210,86.2,1.9,4,2,1.9,1,253,218,7,0,48.8,0,4,86,83.8,3.5,3,2.3,0,105,88,4
RJ Morgan,26902,LB,ARIZONA,2,0,0,109,57.2,0,0,4,41.7,0.0,0,0,0.0,0,12,5,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Colton Foster,26929,DI,COLO STATE,3,0,0,144,60.0,1,0,20,100.0,5.0,1,0,2.5,0,20,20,1,0,55.7,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Devin Jones,26936,CB,COLO STATE,1,0,0,144,59.8,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Trey Dishon,26938,DI,KANSAS ST,12,1,0,199,58.5,2,5,306,100.0,2.9,9,0,2.1,3,318,318,10,0,63.8,1,5,96,100.0,8.3,8,5.2,2,99,99,8
D.J. Reed,26940,CB,KANSAS ST,13,1,0,199,71.3,0,1,2,0.4,0.0,0,5,25.0,0,541,2,1,0,54.0,0,1,2,1.1,0.0,0,25.0,0,190,2,1
Dominic Hill,26945,DI,KENT STATE,12,0,0,201,60.7,0,4,93,99.0,4.3,4,0,2.2,0,103,102,4,0,56.2,0,1,28,100.0,3.6,1,1.8,0,34,34,1
Jamal Parker Jr.,26946,CB,KENT STATE,12,0,0,201,72.8,0,0,2,1.2,0.0,0,2,50.0,1,258,3,1,0,,0,0,0,0.0,,0,,0,93,0,0
Brandon Durman,27008,LB,LA TECH,14,0,0,208,56.2,1,10,59,25.4,8.5,5,0,12.7,2,232,59,13,0,59.1,0,7,27,31.8,11.1,3,20.4,2,85,27,9
Travonte Valentine,27045,DI,LSU,5,0,0,211,60.6,1,1,57,100.0,3.5,2,1,1.8,0,58,58,2,0,63.2,0,1,17,100.0,5.9,1,2.9,0,18,18,1
Michael Divinity Jr.,27046,ED,LSU,6,0,0,211,53.1,0,0,12,33.3,0.0,0,0,0.0,0,36,12,0,0,55.1,0,0,5,41.7,0.0,0,0.0,0,12,5,0
Austin Jupe,27051,CB,UTSA,10,0,0,331,62.0,1,0,5,2.2,20.0,1,1,10.0,0,270,6,1,0,55.3,0,0,2,2.2,0.0,0,0.0,0,90,2,0
Grant Jones,27054,CB,BYU,2,0,0,128,67.2,0,0,1,15.4,100.0,1,0,100.0,1,13,2,1,0,67.2,0,0,1,33.3,100.0,1,100.0,1,6,2,1
Nnamdi Egbuaba,27059,ED,MARYLAND,5,0,0,215,58.5,1,0,15,72.7,0.0,0,0,3.3,0,22,16,1,0,61.1,1,0,7,100.0,0.0,0,7.1,0,8,8,1
Mario Patton,27067,DI,UMASS,12,1,0,216,54.6,0,2,124,100.0,0.0,0,0,1.6,1,128,128,3,0,55.9,0,1,38,100.0,0.0,0,3.9,1,39,39,2
Ali Ali-Musa,27068,DI,UMASS,12,1,1,216,60.5,1,6,261,99.6,3.1,8,2,1.7,1,285,284,8,1,58.2,1,3,103,100.0,2.9,3,1.9,0,114,114,4
Isaiah Rodgers,27069,CB,UMASS,11,0,1,216,54.4,0,0,3,1.1,0.0,0,3,0.0,0,278,3,0,0,58.3,0,0,1,0.9,0.0,0,0.0,0,111,1,0
Eric Wiafe,27078,DI,RUTGERS,4,0,0,278,77.9,1,0,7,100.0,14.3,1,1,7.1,0,7,7,1,0,82.4,1,0,2,100.0,50.0,1,25.0,0,2,2,1
Michael Mathewes,27108,DI,COLORADO,2,0,0,143,61.5,1,0,12,100.0,8.3,1,0,4.2,0,13,13,1,0,66.1,1,0,4,100.0,25.0,1,12.5,0,4,4,1
Va'a Niumatalolo,27115,LB,BYU,2,0,0,128,56.0,0,1,3,23.1,0.0,0,0,16.7,0,13,3,1,0,59.4,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Colbert Calhoun,27122,LB,UMASS,12,1,0,216,80.8,3,6,77,29.4,9.1,7,1,9.7,3,289,85,12,0,63.7,1,6,41,35.7,7.3,3,13.4,2,126,45,9
Jonathan Wilson,27127,DI,MEMPHIS,13,2,0,218,58.7,5,8,276,100.0,3.6,10,0,3.4,3,292,292,16,2,62.5,3,5,74,100.0,6.8,5,6.8,1,79,79,9
Bryce Huff,27128,ED,MEMPHIS,12,0,0,218,59.1,1,4,47,58.4,4.3,2,0,5.3,0,89,52,5,0,54.0,0,0,11,48.0,0.0,0,0.0,0,25,12,0
Austin Hall,27129,S,MEMPHIS,11,0,0,218,57.3,0,2,28,10.7,3.6,1,0,3.6,0,280,30,2,0,63.6,0,1,5,9.8,20.0,1,10.0,0,61,6,1
Devyn Salmon,27147,C,MICH STATE,1,0,0,223,59.8,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
T.J. Harrell,27164,ED,MICH STATE,2,0,0,223,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Joeal Williams,27165,CB,HOUSTON,3,0,0,182,70.8,0,1,8,19.5,12.5,1,0,18.8,1,41,8,2,0,61.6,0,1,5,26.3,20.0,1,10.0,0,19,5,1
Roman Brown,27228,LB,HOUSTON,1,0,0,182,68.3,0,1,3,50.0,33.3,1,0,16.7,0,6,3,1,0,69.6,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Jalen Watts-Jackson,27230,CB,MICH STATE,2,0,0,223,45.0,0,1,2,13.3,0.0,0,0,25.0,0,15,2,1,0,,0,0,0,0.0,,0,,0,7,0,0
Chris Britton,27231,LB,UCONN,2,0,0,146,55.8,0,0,3,18.8,0.0,0,0,0.0,0,16,3,0,0,59.2,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Jay Henderson,27233,ED,S DIEGO ST,9,2,0,284,66.0,1,10,125,85.2,10.4,13,0,6.8,3,149,127,14,0,58.3,1,3,59,81.1,11.9,7,5.1,1,74,60,5
John Robinson,27252,LB,S ALABAMA,1,0,0,288,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Juwan Gardner,27253,S,W KENTUCKY,11,0,1,346,73.2,0,1,2,0.7,50.0,1,2,75.0,1,277,2,2,0,73.2,0,1,2,2.2,50.0,1,75.0,1,93,2,2
Nomluis Fruge,27290,LB,HOUSTON,6,0,0,182,58.9,1,3,43,80.7,7.0,3,0,7.0,1,57,46,5,0,61.5,0,3,25,81.3,12.0,3,10.0,1,32,26,4
Jon Reschke,27292,LB,MICH STATE,2,0,0,223,54.4,0,0,10,18.9,0.0,0,0,0.0,0,53,10,0,0,54.4,0,0,5,20.0,0.0,0,0.0,0,25,5,0
Matt Morrissey,27297,CB,MICH STATE,2,0,0,223,80.9,0,1,1,5.6,100.0,1,0,50.0,0,36,2,1,0,80.9,0,1,1,11.1,100.0,1,50.0,0,18,2,1
Raequan Williams,27300,DI,MICH STATE,11,2,0,223,71.2,3,5,165,100.0,4.2,7,1,4.2,3,170,170,11,0,59.1,0,2,59,100.0,5.1,3,3.4,1,60,60,3
Tyson Smith,27301,CB,MICH STATE,8,0,0,223,69.9,0,2,6,5.4,33.3,2,4,16.7,0,129,7,2,0,54.7,0,0,1,3.6,0.0,0,0.0,0,55,2,0
Shane Jones,27314,LB,MICH STATE,8,0,0,223,60.2,0,3,16,18.6,0.0,0,0,15.6,1,86,16,4,0,63.1,0,2,6,25.0,0.0,0,33.3,1,24,6,3
Robert Bowers,27320,ED,MICH STATE,7,0,0,223,60.8,0,5,63,100.0,6.3,4,0,5.6,1,65,65,6,0,56.5,0,2,22,100.0,9.1,2,4.5,0,22,22,2
Desi Davis,27329,CB,PENN STATE,1,0,0,266,59.0,0,1,1,100.0,0.0,0,0,50.0,0,1,1,1,0,59.0,0,1,1,100.0,0.0,0,50.0,0,1,1,1
Jalen Harris,27356,CB,TROY,6,0,0,318,60.0,0,0,1,0.7,0.0,0,0,0.0,0,137,1,0,0,,0,0,0,0.0,,0,,0,54,0,0
Mike Onwenu,27357,G,MICHIGAN,1,0,0,222,59.3,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Jalen Stevens,27358,ED,UCONN,1,0,0,146,58.1,0,0,4,80.0,0.0,0,0,0.0,0,5,4,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Dillon Alexander,27359,ED,MICH STATE,3,0,0,223,57.4,0,0,22,100.0,0.0,0,0,0.0,0,23,23,0,0,54.4,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Curtis Cothran,27368,DI,PENN STATE,10,0,0,266,62.9,2,8,205,99.5,7.3,15,2,3.4,2,217,216,12,0,68.2,0,8,75,100.0,14.7,11,8.0,2,77,77,10
Reuben Jones,27371,ED,MICHIGAN,3,0,0,222,57.4,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Garrett Miller,27372,DI,MICHIGAN,3,0,0,222,56.1,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,56.4,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Carl Myers,27373,DI,MICHIGAN,1,0,0,222,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Devin Bush,27375,LB,MICHIGAN,5,0,0,222,55.0,0,1,13,41.2,0.0,0,2,3.8,0,34,14,1,0,60.2,0,1,7,41.2,0.0,0,7.1,0,17,7,1
