player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Joseph Appiah Darkwa,101454,DI,TEMPLE,8,0,1,306,60.7,0,5,75,100.0,5.3,4,2,4.7,1,78,78,6,0,58.3,0,3,17,100.0,5.9,1,8.8,0,17,17,3
Dvon J-Thomas,101455,DI,PENN STATE,13,0,0,266,61.9,0,9,145,100.0,8.3,12,1,3.1,0,153,153,9,0,63.2,0,5,54,100.0,13.0,7,4.6,0,55,55,5
Jalen Hunt,101456,DI,CINCINNATI,12,0,0,138,62.4,0,5,98,100.0,6.1,6,0,2.6,0,106,106,5,0,59.0,0,1,15,100.0,6.7,1,3.3,0,17,17,1
Maverick Hansen,101457,DI,MICH STATE,11,1,2,223,64.5,0,7,134,100.0,7.5,10,4,3.4,1,139,139,8,1,65.3,0,5,45,100.0,11.1,5,5.6,0,47,47,5
Tatum Grass,101462,LB,WISCONSIN,3,0,0,349,58.9,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,59.4,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Maema Njongmeta,101465,LB,WISCONSIN,12,0,0,349,73.4,5,15,81,29.0,18.5,15,0,16.0,3,286,83,23,0,72.1,5,9,46,41.7,19.6,9,21.7,3,115,48,17
Nick Henrich,101466,LB,NEBRASKA,9,0,0,238,58.6,2,4,35,21.5,8.6,3,0,8.6,0,172,37,6,0,58.0,0,3,12,20.3,16.7,2,12.5,0,59,12,3
Luke Reimer,101469,LB,NEBRASKA,10,0,0,238,80.6,4,10,72,29.7,12.5,9,2,18.1,6,246,73,20,0,78.4,0,6,33,34.3,21.2,7,15.2,2,99,34,8
Garrett Snodgrass,101470,LB,NEBRASKA,1,0,0,238,58.5,0,0,1,50.0,0.0,0,1,0.0,0,4,2,0,0,,0,0,0,,,0,,0,0,0,0
Joey Velazquez,101480,LB,MICHIGAN,1,0,0,222,57.8,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,57.8,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Craig Young,101487,LB,KANSAS,13,0,0,198,60.5,0,2,37,12.0,2.7,1,1,8.1,2,308,37,4,0,58.7,0,1,9,8.9,11.1,1,5.6,0,101,9,1
Tommy Eichenberg,101488,LB,OHIO STATE,10,1,0,260,65.2,2,8,62,19.2,8.1,5,1,9.7,1,333,64,11,1,69.5,1,5,27,19.3,14.8,4,11.1,0,150,29,6
Kobi Thomas,101492,ED,MARYLAND,3,0,1,215,65.7,1,0,14,60.9,0.0,0,1,10.7,1,23,14,2,0,66.4,0,0,4,50.0,0.0,0,25.0,1,8,4,1
Lance Dixon,101496,S,W VIRGINIA,6,0,0,343,51.9,0,2,18,17.9,0.0,0,0,5.6,0,106,19,2,0,54.5,0,0,4,11.4,0.0,0,0.0,0,35,4,0
DJ Gordon IV,101503,LB,USF,11,0,0,327,70.6,6,5,74,29.0,6.8,5,1,11.5,3,262,76,14,0,67.2,2,3,31,41.3,12.9,4,11.3,1,80,33,6
Donald Willis,101504,LB,W MICHIGAN,11,0,0,347,71.3,2,8,60,23.8,11.7,7,3,13.3,3,261,62,13,0,81.1,2,6,28,31.5,21.4,6,25.0,3,92,29,11
Jeslord Boateng,101508,LB,LA TECH,12,0,0,208,58.2,2,9,57,17.3,10.5,6,0,11.4,1,371,64,12,0,57.6,1,2,27,22.8,11.1,3,9.3,1,136,31,4
Charles Willekes,101510,LB,ARK STATE,13,0,0,113,55.2,2,6,62,13.9,3.2,2,2,9.7,2,459,64,10,0,58.0,1,5,28,19.0,7.1,2,14.3,1,147,28,7
Jestin Jacobs,101514,LB,OREGON,8,0,0,264,58.2,0,6,28,15.4,10.7,3,0,14.3,1,182,28,7,0,64.8,0,5,15,33.3,20.0,3,23.3,1,45,15,6
Khali Saunders,101518,LB,KENT STATE,11,0,0,201,53.2,0,3,17,16.0,0.0,0,0,8.8,0,119,19,3,0,54.9,0,3,9,27.8,0.0,0,16.7,0,36,10,3
Jacob Wahlberg,101520,LB,W MICHIGAN,12,0,0,347,49.6,1,1,66,18.1,1.5,1,0,4.5,2,381,69,4,0,53.4,0,1,35,28.3,2.9,1,7.1,2,127,36,3
John Bullock,101601,LB,NEBRASKA,12,2,0,238,67.6,1,11,68,27.8,7.4,5,0,11.8,2,259,72,14,1,76.7,1,5,21,30.7,14.3,3,23.8,2,75,23,8
Brandon Wright,101650,ED,MICH STATE,11,1,0,223,63.3,2,18,177,98.4,11.3,20,1,7.3,3,186,183,23,0,64.8,1,12,97,99.0,15.5,15,9.8,3,102,101,16
Bryson Shaw,101664,S,USC,13,0,0,326,62.2,0,0,7,2.8,14.3,1,0,14.3,1,251,7,1,0,57.3,0,0,2,2.9,0.0,0,0.0,0,68,2,0
Tyler Rudolph,101666,S,UMASS,9,0,0,216,59.3,0,1,12,6.6,0.0,0,0,12.5,1,211,14,2,0,57.2,0,0,2,2.4,0.0,0,0.0,0,82,2,0
Tate Hallock,101668,S,W MICHIGAN,11,0,0,347,60.7,0,3,10,2.7,10.0,1,2,15.0,0,377,10,3,0,55.1,0,2,3,2.3,0.0,0,33.3,0,131,3,2
Marvin Grant,101670,S,KANSAS,13,0,0,198,66.4,0,1,2,1.2,50.0,1,1,25.0,0,256,3,1,0,66.6,0,1,1,2.1,100.0,1,50.0,0,96,2,1
Cormontae Hamilton,101674,ED,MEMPHIS,13,1,0,218,62.3,1,15,238,98.1,6.7,16,1,4.2,2,257,252,18,0,56.8,0,7,69,100.0,7.2,5,6.5,1,72,72,8
Bryce Barnes,101678,DI,ILLINOIS,12,0,0,187,62.3,0,3,111,100.0,8.1,9,0,1.4,0,117,117,3,0,67.6,0,3,29,100.0,13.8,4,5.2,0,31,31,3
Quinn Schulte,101737,S,IOWA,14,0,0,192,64.2,0,2,2,0.6,50.0,1,1,50.0,0,544,3,2,0,,0,0,0,0.0,,0,,0,237,0,0
Julian Barnett,101745,CB,MEMPHIS,9,0,0,218,61.3,0,0,4,2.1,25.0,1,2,0.0,0,187,4,0,0,61.5,0,0,3,5.4,33.3,1,0.0,0,56,3,0
Gavin Pringle,101756,CB,GA STATE,13,0,0,175,67.2,0,2,12,2.4,16.7,2,4,25.0,2,493,12,4,0,79.8,0,0,4,2.5,50.0,2,50.0,2,162,4,2
Irshaad Davis,101768,S,TROY,14,0,0,318,47.4,0,2,5,1.4,0.0,0,2,20.0,0,346,5,2,0,49.1,0,1,0,0.0,,0,,0,121,0,1
Jonathan Jones,101788,CB,E CAROLINA,12,0,0,156,43.4,0,1,3,3.3,0.0,0,1,16.7,0,91,3,1,0,45.7,0,1,1,3.3,0.0,0,50.0,0,30,1,1
Nick Nakwaasah,101791,S,N TEXAS,8,0,0,251,71.0,0,1,2,2.7,0.0,0,1,75.0,1,75,2,2,0,71.0,0,1,2,18.2,0.0,0,75.0,1,11,2,2
Alijah Huzzie,101807,CB,N CAROLINA,11,0,1,245,54.2,0,2,12,3.0,0.0,0,1,8.3,0,406,12,2,0,58.6,0,2,4,2.6,0.0,0,25.0,0,155,4,2
Jude Okolo,101899,DI,FAU,8,0,0,165,58.5,1,5,52,100.0,5.8,3,0,5.8,0,52,52,6,0,55.2,0,3,23,100.0,4.3,1,6.5,0,23,23,3
Sam Latham,101902,ED,TEXAS ST,6,0,0,314,62.0,0,10,106,97.5,8.5,9,0,6.6,2,121,118,12,0,70.1,0,7,36,100.0,19.4,7,15.3,2,42,42,9
Chance Main,101903,ED,TEXAS ST,10,0,0,314,71.9,5,16,151,99.4,14.6,22,2,7.6,1,160,159,22,0,73.0,2,7,45,100.0,20.0,9,10.0,0,47,47,9
Jared Verse,101912,ED,FLORIDA ST,13,2,0,167,90.8,15,36,312,94.0,21.8,68,1,11.7,11,350,329,62,0,90.9,11,19,147,95.2,28.6,42,16.3,9,165,157,39
Abu Bangura,101957,DI,W GEORGIA,10,0,0,1177,62.1,0,7,162,100.0,4.9,8,1,2.8,1,169,169,8,0,58.5,0,4,50,100.0,6.0,3,4.0,0,52,52,4
Kamari Stephens,101963,ED,JVILLE ST,12,0,0,196,62.1,0,14,156,96.5,4.5,7,0,7.1,4,170,164,18,0,61.3,0,8,56,100.0,5.4,3,10.7,2,58,58,10
Marquez Tatum,101973,DI,FIU,2,0,0,166,61.5,0,0,12,100.0,8.3,1,0,8.3,1,12,12,1,0,65.3,0,0,6,100.0,16.7,1,16.7,1,6,6,1
Kyler Baugh,101975,DI,MINNESOTA,13,2,0,225,64.9,8,9,317,99.7,4.7,15,0,3.6,3,331,330,20,1,66.8,2,5,92,100.0,7.6,7,4.9,1,98,98,8
Jalen Green,101992,ED,JAMES MAD,9,0,0,197,89.5,4,34,285,85.1,20.0,57,2,13.0,18,350,298,56,0,91.1,4,23,128,91.9,28.1,36,20.7,13,148,136,40
James Carpenter,101993,DI,JAMES MAD,13,4,0,197,75.8,8,26,468,99.6,7.9,37,1,4.3,3,486,484,37,3,80.2,3,19,183,100.0,13.1,24,7.1,2,191,191,24
Sean Johns,101995,ED,JAMES MAD,1,0,0,197,57.3,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,59.6,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Christian Teague,102010,ED,MARYLAND,11,1,0,215,54.9,0,3,101,100.0,3.0,3,1,1.5,0,106,106,3,0,55.1,0,1,24,100.0,4.2,1,2.1,0,26,26,1
James Neal,102046,LB,UTEP,12,0,0,330,73.5,4,7,27,8.6,11.1,3,2,24.1,1,348,30,12,0,68.5,2,2,14,25.0,14.3,2,14.3,0,60,15,4
Taurus Jones,102148,LB,JAMES MAD,10,0,0,197,69.3,1,2,16,12.5,18.8,3,0,15.6,1,136,17,4,0,56.0,0,2,4,9.3,25.0,1,25.0,0,43,4,2
Jaylon Jimmerson,102450,S,LIBERTY,14,1,1,206,66.2,0,0,22,25.5,4.5,1,1,4.5,1,106,27,1,0,62.6,0,0,7,28.6,14.3,1,14.3,1,28,8,1
Austin Goffney,102452,S,LA MONROE,9,1,0,209,75.1,0,0,4,4.3,25.0,1,2,0.0,0,93,4,0,0,66.8,0,0,3,11.5,33.3,1,0.0,0,26,3,0
Tra Fluellen,102462,S,MIDDLE TN,10,0,0,224,53.9,0,2,7,2.1,14.3,1,2,14.3,0,338,7,2,0,57.5,0,1,2,1.9,50.0,1,25.0,0,104,2,1
Shawn Holton,102465,S,TEXAS ST,13,0,0,314,58.5,0,0,1,0.4,0.0,0,2,0.0,0,482,2,0,0,,0,0,0,0.0,,0,,0,154,0,0
O'shai Fletcher,102648,CB,TROY,14,0,1,318,70.5,0,3,11,2.5,18.2,2,2,22.7,1,434,11,4,0,59.6,0,1,1,0.6,0.0,0,50.0,0,159,1,1
Bryquice Brown,102650,CB,GA STATE,9,1,0,175,69.3,0,1,5,1.4,0.0,0,5,10.0,0,357,5,1,0,55.8,0,0,1,0.8,0.0,0,0.0,0,125,1,0
Nick Ross,102656,S,APP STATE,14,0,1,108,67.7,2,2,15,3.7,0.0,0,4,26.7,2,481,18,6,0,72.8,1,1,6,4.3,0.0,0,33.3,1,138,6,3
Jason Simmons Jr.,102660,S,SYRACUSE,13,0,1,304,61.1,0,1,10,2.5,0.0,0,7,5.0,0,446,11,1,0,63.7,0,1,1,0.6,0.0,0,50.0,0,162,1,1
Anthony Switzer,102668,LB,UTAH ST,12,0,1,329,70.7,6,8,68,18.3,8.8,6,4,16.2,4,404,74,18,0,63.5,2,4,18,18.1,11.1,2,22.2,1,116,21,7
Quindrelin Hammonds,102679,S,ARMY,12,0,0,114,74.7,1,1,11,3.1,0.0,0,0,27.3,2,354,11,4,0,67.6,0,0,2,2.2,0.0,0,50.0,1,90,2,1
Jabari Moore,102681,CB,ARMY,12,0,0,114,59.3,0,2,8,3.3,12.5,1,2,12.5,0,270,9,2,0,66.3,0,1,4,6.2,25.0,1,12.5,0,65,4,1
K.J. Wallace,102686,CB,GA TECH,12,2,0,176,68.7,0,5,31,8.7,12.9,4,0,11.3,1,367,32,6,0,63.4,0,0,7,5.6,0.0,0,14.3,1,142,8,1
Ammon Hannemann,102692,LB,BYU,4,0,0,128,59.7,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Darius Richardson,102716,DI,ARMY,12,0,0,114,55.2,0,3,88,100.0,2.3,2,1,1.7,0,93,93,3,0,59.6,0,1,17,100.0,5.9,1,2.9,0,17,17,1
Chris Frey,102720,DI,ARMY,12,1,0,114,50.5,0,4,140,99.3,2.1,3,1,1.4,0,146,145,4,1,52.8,0,1,38,100.0,2.6,1,1.3,0,38,38,1
Nana Osafo-Mensah,102725,ED,NOTRE DAME,12,0,0,258,60.6,2,2,103,95.7,2.9,3,1,5.8,4,117,112,8,0,59.8,1,1,35,95.1,2.9,1,8.6,2,41,39,4
Howard Cross III,102726,DI,NOTRE DAME,13,1,0,258,89.8,5,31,323,100.0,13.3,43,2,6.5,3,341,341,39,1,86.7,2,21,134,100.0,14.2,19,10.8,3,145,145,26
Kenny Haynes,102763,LB,TEXAS ST,13,0,0,314,55.7,0,2,19,17.1,5.3,1,1,10.5,1,117,20,3,0,60.4,0,1,8,20.0,12.5,1,6.3,0,40,8,1
Nathaniel Smith,102783,ED,ARMY,12,2,0,114,58.9,1,4,157,100.0,3.2,5,0,2.2,1,164,164,6,1,61.6,1,1,39,100.0,10.3,4,2.6,0,41,41,2
JD Bertrand,102787,LB,NOTRE DAME,12,1,0,258,82.6,7,19,99,29.4,20.2,20,2,17.2,4,354,104,30,1,85.3,3,11,43,31.8,25.6,11,23.3,3,148,47,17
Ositadinma Ekwonu,102788,ED,CHARLOTTE,5,0,0,136,56.3,0,0,8,71.4,0.0,0,0,0.0,0,14,10,0,0,59.7,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Marist Liufau,102789,LB,NOTRE DAME,12,0,0,258,66.9,4,16,118,40.3,10.2,12,2,12.7,5,320,129,25,0,69.8,1,13,67,57.8,13.4,9,16.4,4,128,74,18
Ben Bywater,102791,LB,BYU,4,0,0,128,57.3,1,5,27,25.4,7.4,2,0,14.8,1,118,30,7,0,50.7,1,4,17,40.9,5.9,1,20.6,1,44,18,6
Keenan Pili,102794,LB,TENNESSEE,1,0,0,307,59.6,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,59.6,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Cody Winokur,102837,DI,ARMY,4,0,0,114,57.5,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
KeSean Brown,102847,LB,MARSHALL,10,0,0,214,73.8,2,4,27,17.3,18.5,5,1,14.8,1,162,28,7,0,63.7,1,2,8,17.6,12.5,1,18.8,0,51,9,3
Brendan Harrington,102848,LB,APP STATE,3,0,0,108,56.5,0,3,14,20.6,0.0,0,0,17.9,1,68,14,4,0,56.3,0,0,3,37.5,0.0,0,0.0,0,8,3,0
Jamil Muhammad,102860,ED,USC,13,1,1,326,69.1,3,15,182,70.1,8.8,16,1,8.8,7,271,190,25,0,73.4,1,6,57,83.1,15.8,9,13.2,4,71,59,11
Cam Hart,102955,CB,NOTRE DAME,12,0,0,258,60.0,0,0,1,0.3,0.0,0,4,0.0,0,309,1,0,0,,0,0,0,0.0,,0,,0,129,0,0
Torren Union,103555,CB,NEW MEX ST,9,0,0,242,63.2,1,0,8,3.3,12.5,1,1,6.3,0,244,8,1,0,69.4,0,0,2,2.0,50.0,1,0.0,0,98,2,0
Kamden Garrett,103561,CB,BYU,11,0,0,128,47.4,0,1,10,3.0,0.0,0,4,5.0,0,333,10,1,0,54.0,0,0,2,1.9,0.0,0,0.0,0,108,2,0
Willie Roberts,103567,CB,LA TECH,12,0,0,208,61.1,0,0,4,1.8,0.0,0,7,25.0,1,337,6,1,0,68.6,0,0,1,1.6,0.0,0,100.0,1,122,2,1
Jarius Monroe,103580,CB,TULANE,13,0,1,319,66.1,1,1,19,4.5,10.5,2,4,10.5,1,466,21,3,0,77.4,1,0,6,3.5,33.3,2,25.0,1,172,6,2
Devyn Coles,103583,CB,JAMES MAD,9,0,1,197,72.1,0,0,7,4.8,28.6,2,1,0.0,0,147,7,0,0,82.6,0,0,2,3.3,100.0,2,0.0,0,61,2,0
Omar Brown,103590,S,NEBRASKA,12,0,0,238,56.7,1,2,3,0.7,33.3,1,0,50.0,0,407,3,3,0,56.7,0,2,3,2.0,33.3,1,33.3,0,147,3,2
Antonio Carter II,103597,S,NOTRE DAME,8,0,1,258,57.8,0,0,2,4.7,0.0,0,2,0.0,0,43,2,0,0,59.0,0,0,1,5.9,0.0,0,0.0,0,17,1,0
Kam Alexander,103620,CB,UTSA,13,0,1,331,63.7,2,0,11,3.1,0.0,0,1,18.2,1,358,11,3,0,53.9,0,0,2,1.6,0.0,0,0.0,0,123,2,0
Josh Sarratt,103624,S,JAMES MAD,12,0,0,197,58.9,0,0,2,1.6,0.0,0,0,0.0,0,126,2,0,0,,0,0,0,0.0,,0,,0,50,0,0
Aljareek Malry,103625,S,BALL ST,12,0,1,117,58.6,0,1,1,0.2,0.0,0,3,50.0,0,414,1,1,0,58.6,0,0,1,0.7,0.0,0,0.0,0,142,1,0
Logan Lutui,103655,ED,BYU,10,0,0,128,58.5,1,4,63,90.7,7.9,5,0,4.0,0,75,68,5,0,61.4,0,2,13,86.7,15.4,2,7.7,0,15,13,2
Rason Williams II,103663,DI,LA TECH,12,0,0,208,67.0,1,17,228,99.2,5.7,13,3,5.3,3,252,250,21,0,66.5,0,8,85,100.0,9.4,8,7.1,2,99,99,10
Jevon Leon,103696,ED,SM HOUSTON,10,0,0,281,61.4,5,2,163,98.3,4.3,7,0,2.8,1,180,177,8,0,60.2,2,0,42,100.0,2.4,1,2.4,0,48,48,2
Chris Scott,103697,DI,SM HOUSTON,12,0,0,281,60.9,2,4,199,100.0,2.0,4,1,3.0,3,206,206,9,0,57.8,0,1,51,100.0,2.0,1,2.9,1,53,53,2
Isaiah Iton,103716,DI,RUTGERS,13,1,0,278,64.1,0,3,183,100.0,4.9,9,0,1.4,1,195,195,4,0,66.6,0,1,48,100.0,10.4,5,1.0,0,51,51,1
Elijah Anderson-Taylor,103763,LB,FIU,12,1,0,166,70.0,2,5,14,12.1,7.1,1,0,25.0,0,116,14,7,0,68.1,1,2,6,16.7,16.7,1,25.0,0,36,6,3
Trevor Williams,103810,LB,SM HOUSTON,12,0,0,281,67.2,6,12,41,10.3,4.9,2,0,34.1,5,409,42,23,0,61.4,0,1,10,10.3,0.0,0,25.0,2,107,11,3
Brevin Randle,103830,LB,LA TECH,10,0,1,208,67.0,2,10,47,18.4,6.4,3,5,17.0,2,294,54,14,0,72.6,0,4,20,22.9,15.0,3,15.0,1,109,25,5
Anthony Blume,103845,DI,GA STATE,13,0,1,175,59.4,1,15,263,100.0,5.3,14,1,3.4,1,284,284,17,0,62.4,1,7,74,100.0,9.5,7,6.8,1,78,78,9
Myles Heard,104023,S,LA TECH,10,0,1,208,68.7,3,4,22,8.2,4.5,1,3,15.9,0,292,24,7,0,67.8,3,1,10,10.3,10.0,1,20.0,0,107,11,4
Gabriel Bryan,104097,CB,UTAH ST,2,0,0,329,58.3,0,0,1,2.4,0.0,0,0,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Chris Megginson,104168,CB,SMU,13,0,0,287,58.3,0,0,2,0.6,0.0,0,2,0.0,0,359,2,0,0,,0,0,0,0.0,,0,,0,138,0,0
Micaiah Overton,104171,DI,TEXAS A&M,1,0,0,312,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jacques Bristol,104185,DI,C MICHIGAN,12,2,0,134,80.4,7,20,305,98.5,13.1,40,0,6.1,5,329,324,32,2,86.2,5,14,146,100.0,21.2,31,8.6,3,158,158,22
Justin Whiteside,104220,LB,C MICHIGAN,12,0,0,134,65.7,2,1,36,14.8,16.7,6,4,4.2,0,250,37,3,0,65.4,2,0,17,15.4,23.5,4,5.9,0,117,18,2
Jaden Woods,104256,S,AKRON,3,0,0,102,59.8,0,0,2,5.0,0.0,0,0,0.0,0,40,2,0,0,,0,0,0,0.0,,0,,0,8,0,0
Daego Albert,104300,S,UNLV,1,0,0,325,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Jordan Jackson,104327,CB,BOWL GREEN,9,0,0,122,64.5,0,0,6,14.3,0.0,0,0,16.7,1,49,7,1,0,58.9,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Kabbash Richards,104362,ED,AKRON,3,0,0,102,57.8,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Antonio Smith,104364,ED,AKRON,12,0,0,102,55.3,1,6,78,89.4,2.6,2,1,5.8,1,94,84,8,0,55.3,0,1,20,87.0,5.0,1,2.5,0,23,20,1
Khairi Manns,104402,ED,COLORADO,12,0,0,143,68.3,3,2,49,61.4,16.3,8,0,7.1,1,88,54,6,0,57.6,1,2,29,82.1,17.2,5,5.2,0,39,32,3
Izaiah Reed,104407,DI,NEW MEX ST,15,0,0,242,70.8,1,17,279,100.0,9.3,26,0,5.0,5,293,293,23,0,75.8,1,13,117,100.0,17.1,20,8.5,3,121,121,17
Terray Jones,104461,DI,AKRON,12,1,1,102,60.9,4,10,267,100.0,5.2,14,2,3.7,3,287,287,17,0,60.6,2,7,88,100.0,8.0,7,7.4,2,91,91,11
Jason Johnson,104514,LB,UCF,13,0,0,323,68.3,1,5,49,12.7,8.2,4,0,10.2,2,411,52,8,0,67.6,1,4,19,14.2,15.8,3,13.2,0,141,20,5
Jacob Roberts,104546,LB,WAKE,12,1,0,339,76.0,6,4,60,18.5,10.0,6,0,18.3,6,336,62,16,0,75.7,3,2,27,32.5,11.1,3,24.1,4,83,27,9
Davion Ross,104927,S,MEMPHIS,2,0,0,218,58.0,0,1,3,20.0,0.0,0,0,16.7,0,15,3,1,0,59.7,0,1,1,50.0,0.0,0,50.0,0,2,1,1
Tahir Annoor,105048,S,TULANE,9,0,0,319,55.3,1,0,5,11.4,0.0,0,1,10.0,0,44,5,1,0,57.1,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Tre'Von Jones,105068,CB,MINNESOTA,13,2,0,225,82.5,0,1,9,2.1,22.2,2,1,16.7,1,424,9,2,0,79.4,0,1,3,2.3,66.7,2,50.0,1,130,3,2
Omar Rogers,105076,S,E CAROLINA,5,0,0,156,71.9,0,0,1,2.0,0.0,0,0,100.0,1,49,1,1,0,,0,0,0,0.0,,0,,0,10,0,0
Prince James Boyd Jr.,105243,DI,PURDUE,1,0,0,273,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Micheal Mason,105254,DI,COAST CAR,13,0,0,141,89.3,5,26,315,99.7,15.2,48,1,7.5,8,335,334,39,0,90.2,3,13,90,100.0,25.6,23,11.1,2,94,94,18
Jack Scroggs,105317,LB,APP STATE,2,0,0,108,56.9,0,0,3,27.3,0.0,0,0,0.0,0,11,3,0,0,59.4,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Trimarcus Cheeks,105332,LB,HOUSTON,11,0,0,182,73.9,0,0,3,2.8,0.0,0,1,66.7,2,109,3,2,0,,0,0,0,0.0,,0,,0,33,0,0
Tyler Jackson,105386,LB,N ILLINOIS,13,0,0,254,56.9,2,3,20,10.8,5.0,1,0,12.5,0,204,22,5,0,49.7,0,0,11,13.2,0.0,0,0.0,0,91,12,0
Yahsyn McKee,105714,CB,MIAMI OH,14,0,0,221,60.0,0,0,1,0.4,0.0,0,2,0.0,0,493,2,0,0,,0,0,0,0.0,,0,,0,226,0,0
Chris Edmonds,105737,S,ARIZONA ST,12,0,0,110,53.1,0,4,23,6.0,8.7,2,0,8.7,0,401,24,4,0,60.4,0,2,6,4.2,33.3,2,16.7,0,143,6,2
Trey Jones,105795,S,C MICHIGAN,11,0,0,134,54.9,0,2,10,2.6,0.0,0,1,10.0,0,381,10,2,0,59.9,0,0,1,0.6,0.0,0,0.0,0,172,1,0
Josh Ahern,105796,LB,VIRGINIA,9,0,0,335,61.2,0,0,16,14.9,6.3,1,0,0.0,0,134,20,0,0,61.4,0,0,6,15.8,16.7,1,0.0,0,38,6,0
Yosuke Sugano,105842,ED,SYRACUSE,1,0,0,304,68.5,0,0,2,40.0,0.0,0,0,50.0,1,5,2,1,0,70.0,0,0,1,100.0,0.0,0,100.0,1,1,1,1
Malik Feaster,105868,CB,MEMPHIS,10,0,0,218,59.8,0,0,4,2.1,25.0,1,1,0.0,0,188,4,0,0,64.4,0,0,2,3.2,50.0,1,0.0,0,62,2,0
Marcus Robitaille,105891,S,CHARLOTTE,8,0,0,136,76.1,0,1,2,1.9,100.0,2,0,25.0,0,106,2,1,0,66.4,0,0,1,2.0,100.0,1,0.0,0,49,1,0
Demetries Ford,105921,CB,ARIZONA ST,12,0,0,110,57.2,0,0,1,0.4,0.0,0,1,0.0,0,270,1,0,0,,0,0,0,0.0,,0,,0,104,0,0
TyGee Leach,106003,S,GA STATE,13,0,0,175,59.3,1,5,27,7.3,7.4,2,3,11.1,0,437,32,6,0,54.6,0,1,5,5.0,20.0,1,10.0,0,139,7,1
Michael Oppong,106021,S,UMASS,8,0,0,216,59.5,0,0,1,1.4,0.0,0,1,0.0,0,70,1,0,0,59.5,0,0,1,3.0,0.0,0,0.0,0,33,1,0
Isaiah Johnson,106073,CB,SYRACUSE,12,0,1,304,63.8,1,1,7,2.0,0.0,0,4,14.3,0,443,9,2,0,68.4,1,1,4,2.9,0.0,0,25.0,0,170,5,2
John Pupel,106077,S,BOSTON COL,13,0,0,121,66.0,1,3,21,7.7,14.3,3,2,14.3,1,311,24,5,0,47.2,0,1,4,4.4,0.0,0,12.5,0,114,5,1
Sean Kelly,106264,ED,DUKE,2,0,0,154,60.7,0,1,10,100.0,10.0,1,0,5.0,0,10,10,1,0,64.7,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Sebastian Benjamin,106272,ED,W KENTUCKY,9,0,0,346,78.7,3,13,114,70.4,15.8,18,1,10.5,4,169,119,20,0,86.1,1,9,35,88.1,37.1,13,20.0,2,42,37,12
Chase Bibler,106352,ED,UTEP,2,0,0,330,57.2,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,57.3,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Shane Cokes,106422,DI,COLORADO,12,1,0,143,53.8,2,7,280,100.0,3.2,9,0,1.6,0,302,302,9,1,52.9,2,1,86,100.0,3.5,3,1.7,0,93,93,3
Jelani Stafford,106431,DI,UCONN,12,1,0,146,64.2,3,14,257,100.0,5.8,15,2,3.3,0,273,273,17,0,59.3,3,8,87,100.0,8.0,7,6.3,0,93,93,11
Mikhari Sibblis,106434,ED,BALL ST,12,1,0,117,53.9,2,6,232,100.0,3.4,8,0,3.4,4,242,242,12,0,54.7,1,3,92,100.0,4.3,4,5.4,3,97,97,7
Paul Akere,106482,ED,VIRGINIA,9,0,0,335,66.7,2,13,134,97.2,9.7,13,0,6.3,1,144,140,16,0,67.3,1,10,61,98.4,16.4,10,10.7,1,63,62,12
