player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Victoine Brown,144147,DI,GA STATE,2,0,0,175,59.4,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ryheem Craig,144151,ED,E CAROLINA,13,0,1,156,75.7,1,17,147,63.3,13.6,20,5,6.8,1,248,157,19,0,82.4,1,14,55,81.3,23.6,13,13.6,0,75,61,15
Ashton Gillotte,144154,ED,LOUISVILLE,12,0,0,210,89.9,11,41,344,99.5,20.9,72,3,9.0,5,365,363,57,0,90.9,6,28,152,98.8,31.6,48,13.2,3,165,163,37
Jackson Hamilton,144157,LB,GA TECH,11,0,0,176,49.3,0,1,26,15.5,0.0,0,1,1.9,0,174,27,1,0,51.7,0,0,9,18.4,0.0,0,0.0,0,49,9,0
Benjamin Perry,144172,S,LOUISVILLE,12,0,0,210,69.8,1,2,18,10.9,16.7,3,1,13.9,1,184,20,4,0,72.9,0,1,4,5.8,25.0,1,37.5,1,86,5,2
TJ Quinn,144173,LB,LOUISVILLE,13,0,0,210,56.8,4,3,43,12.2,2.3,1,1,12.8,2,385,47,9,0,61.0,2,1,16,12.8,6.3,1,15.6,1,149,19,4
Kani Walker,144177,CB,OKLAHOMA,11,0,0,261,54.4,0,0,1,0.9,0.0,0,0,0.0,0,226,2,0,0,,0,0,0,0.0,,0,,0,62,0,0
Quincy Bryant,144181,LB,WAKE,12,0,0,339,73.0,1,5,23,12.0,13.0,3,0,13.0,0,200,24,6,0,71.7,0,2,10,26.2,20.0,2,10.0,0,42,11,2
Bernard Gooden,144189,DI,USF,13,1,0,327,73.2,6,27,314,99.4,9.9,31,2,5.9,2,345,343,35,0,74.5,2,16,105,99.1,17.1,18,10.5,2,115,114,20
Dylan Hazen,144192,LB,WAKE,12,0,0,339,71.9,3,7,33,8.3,12.1,4,1,18.2,1,397,33,11,0,75.6,1,2,7,7.9,28.6,2,21.4,0,89,7,3
DaShawn Jones,144195,CB,ALABAMA,12,0,0,103,67.6,1,0,4,2.6,0.0,0,0,37.5,1,156,4,2,0,70.9,1,0,2,3.5,0.0,0,75.0,1,57,2,2
Zach Lohavichan,144196,DI,WAKE,11,1,0,339,59.8,0,5,173,100.0,3.5,6,0,2.0,1,181,181,6,1,61.6,0,3,29,100.0,6.9,2,5.2,0,32,32,3
BJ Williams,144214,ED,WAKE,12,0,0,339,57.0,2,3,155,85.9,3.9,6,0,2.3,1,191,164,6,0,60.1,1,2,36,97.4,11.1,4,6.9,1,39,38,4
Jack Dingle,144217,LB,CINCINNATI,12,1,0,138,62.6,2,4,26,11.2,11.5,3,0,15.4,1,258,29,7,0,75.9,1,1,5,26.3,40.0,2,20.0,0,19,5,2
Rob Jackson,144224,ED,CINCINNATI,10,0,0,138,52.4,0,8,172,100.0,3.5,6,1,2.9,1,179,179,9,0,52.0,0,1,17,100.0,0.0,0,2.9,0,17,17,1
Bryon Threats,144240,S,UCF,3,0,0,323,67.3,0,0,3,7.0,0.0,0,0,33.3,1,43,3,1,0,59.5,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Jah-Mal Williams,144241,ED,TROY,11,0,0,318,52.0,1,10,112,59.2,8.9,10,1,4.9,0,196,116,11,0,53.6,1,6,50,73.9,14.0,7,7.0,0,69,51,7
Jalen Emery,144247,CB,HOUSTON,4,0,0,182,59.5,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Jalen Garner,144248,LB,HOUSTON,12,0,0,182,79.3,1,5,17,25.7,23.5,4,0,17.6,0,70,18,6,0,91.6,0,4,5,23.1,80.0,4,40.0,0,26,6,4
Demarcus Griffin-Taylor,144249,CB,LA TECH,13,0,1,208,56.7,0,0,3,0.8,0.0,0,2,0.0,0,399,3,0,0,,0,0,0,0.0,,0,,0,86,0,0
Garfield Lawrence,144252,DI,HOUSTON,1,0,0,182,57.1,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.4,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Zy Brockington,144261,DI,AKRON,7,0,0,102,53.6,1,1,95,99.0,1.1,1,2,2.1,1,102,101,3,0,59.5,1,1,23,100.0,4.3,1,4.3,0,23,23,2
Bryce Edmondson,144264,LB,MEMPHIS,9,0,0,218,56.7,0,9,24,19.8,4.2,1,0,27.1,2,121,24,11,0,62.0,0,2,12,44.4,8.3,1,25.0,2,27,12,4
Tyrell Raby,144277,CB,MIDDLE TN,10,0,0,224,60.0,0,0,1,0.6,0.0,0,2,0.0,0,162,1,0,0,,0,0,0,0.0,,0,,0,59,0,0
Greg Rubin,144280,S,MEMPHIS,13,0,1,218,60.0,3,11,40,8.1,7.5,3,2,17.5,0,529,43,14,0,57.8,0,3,5,6.2,20.0,1,30.0,0,113,7,3
Cameron Smith,144281,S,TCU,8,0,0,305,60.0,0,0,1,0.8,0.0,0,0,0.0,0,122,1,0,0,,0,0,0,0.0,,0,,0,40,0,0
William Whitlow Jr.,144288,ED,MEMPHIS,13,1,0,218,64.5,5,22,318,98.2,7.5,24,0,6.1,6,342,336,33,0,67.2,3,5,69,98.7,11.6,8,11.6,4,76,75,12
Marcus Bleazard,144293,LB,NAVY,11,0,0,237,59.1,0,1,5,13.2,0.0,0,1,10.0,0,76,10,1,0,60.2,0,1,4,26.9,0.0,0,12.5,0,26,7,1
Randy Franklin,144307,S,CHARLOTTE,4,0,0,136,56.2,0,0,2,18.8,0.0,0,0,0.0,0,16,3,0,0,56.2,0,0,2,37.5,0.0,0,0.0,0,8,3,0
Kyle Jacob,144318,LB,NAVY,13,1,0,237,49.0,3,13,78,20.0,1.3,1,3,11.5,1,435,87,17,0,52.9,2,5,34,32.2,2.9,1,13.2,1,121,39,8
Rayuan Lane III,144326,S,NAVY,13,0,0,237,67.8,1,1,3,0.9,0.0,0,7,33.3,0,470,4,2,0,59.6,0,0,1,0.8,0.0,0,0.0,0,126,1,0
Elias Larry,144327,CB,COLO STATE,12,0,0,144,60.0,0,0,1,0.3,0.0,0,1,0.0,0,349,1,0,0,,0,0,0,0.0,,0,,0,148,0,0
Dashaun Peele,144335,CB,NAVY,13,0,1,237,74.8,0,1,7,1.9,0.0,0,1,35.7,2,421,8,3,0,64.5,0,1,5,4.4,0.0,0,30.0,1,114,5,2
Colin Ramos,144338,LB,NAVY,13,0,0,237,70.2,5,9,75,17.8,8.0,6,0,13.3,3,472,84,17,0,62.4,1,5,33,27.3,15.2,5,9.1,0,132,36,6
Justin Reed,144339,ED,NAVY,13,1,0,237,65.8,13,21,366,97.8,9.6,35,1,6.6,7,402,393,41,0,62.8,2,8,96,93.0,13.5,13,8.3,3,114,106,13
Jordan Sanders,144342,ED,NAVY,9,0,0,237,60.0,1,1,16,63.3,0.0,0,0,6.3,0,30,19,2,0,53.9,1,1,8,75.0,0.0,0,12.5,0,12,9,2
Mbiti Williams Jr.,144352,S,NAVY,13,0,1,237,57.9,0,0,1,0.4,0.0,0,1,0.0,0,467,2,0,0,59.4,0,0,0,0.8,,0,,0,128,1,0
Isaiah Nwokobia,144373,S,SMU,14,0,0,287,68.7,3,3,13,2.8,15.4,2,1,23.1,0,495,14,6,0,76.8,2,0,4,2.4,25.0,1,25.0,0,169,4,2
Jalen McMurray,144393,CB,TENNESSEE,13,0,0,307,60.0,0,0,1,0.7,0.0,0,0,0.0,0,152,1,0,0,,0,0,0,0.0,,0,,0,59,0,0
Bobby Salla Jr.,144398,S,FIU,5,0,0,166,60.0,0,0,0,4.0,,0,0,,0,25,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Jalen Satchell,144399,DI,MICH STATE,11,0,0,223,56.7,0,7,134,100.0,3.7,5,0,3.4,1,141,141,8,0,60.4,0,4,57,100.0,5.3,3,5.3,1,61,61,5
Jadon Canady,144405,CB,OLE MISS,12,0,1,226,60.0,0,0,1,0.3,0.0,0,8,0.0,0,367,1,0,0,,0,0,0,0.0,,0,,0,128,0,0
Elijah Champaigne,144407,DI,TULANE,12,1,0,319,69.3,2,6,85,100.0,12.9,11,1,5.9,1,87,87,9,0,66.5,1,6,24,100.0,20.8,5,18.8,1,25,25,8
Keith Cooper Jr.,144409,ED,HOUSTON,12,2,0,182,60.7,10,15,324,99.7,6.5,21,0,5.1,4,344,343,29,0,59.9,4,6,100,100.0,6.0,6,5.0,0,111,111,10
Devean Deal,144411,ED,TCU,13,1,0,305,71.5,1,17,209,66.3,12.4,26,2,7.2,6,335,222,24,0,79.3,0,13,82,72.3,24.4,20,11.6,3,119,86,16
Bailey Despanie,144413,S,TULANE,14,0,0,319,60.0,0,0,1,0.4,0.0,0,1,0.0,0,281,1,0,0,,0,0,0,0.0,,0,,0,94,0,0
Michael Lunz,144426,ED,TULANE,6,0,0,319,62.2,2,0,26,90.6,7.7,2,0,3.8,0,32,29,2,0,66.4,1,0,7,87.5,28.6,2,7.1,0,8,7,1
Tyree Carlisle,144443,CB,TULSA,9,0,1,320,74.2,0,0,2,1.0,0.0,0,3,50.0,1,205,2,1,0,,0,0,0,0.0,,0,,0,56,0,0
Owen Ostroski,144450,ED,TULSA,12,0,0,320,70.1,12,20,253,99.6,11.1,28,1,6.7,1,275,274,33,0,64.7,4,5,70,98.7,12.9,9,7.9,1,77,76,10
Matthew Alexander,144453,DI,UCF,12,1,0,323,56.3,1,7,210,100.0,3.8,8,2,1.9,0,224,224,8,1,59.3,1,5,84,100.0,6.0,5,3.6,0,87,87,6
Cole Joyce,144459,LB,UTAH ST,6,0,0,329,61.8,0,0,8,13.1,0.0,0,1,12.5,1,61,8,1,0,67.2,0,0,3,14.3,0.0,0,33.3,1,21,3,1
Malachi Lawrence,144461,ED,UCF,11,1,0,323,73.4,4,19,265,95.5,13.6,36,1,6.2,5,291,278,28,0,75.1,3,13,101,92.0,16.8,17,12.9,5,112,103,21
Davon Hicks,144482,LB,GA SOUTHRN,11,0,0,174,53.2,0,4,29,14.2,0.0,0,0,6.9,0,219,31,4,0,57.0,0,2,10,23.9,0.0,0,10.0,0,46,11,2
Reggie Johnson II,144485,LB,USF,1,0,0,327,58.5,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Lewai Mitchell,144489,CB,USF,1,0,0,327,69.1,1,0,2,22.2,0.0,0,0,25.0,0,9,2,1,0,65.0,1,0,1,100.0,0.0,0,50.0,0,1,1,1
Jaelen Stokes,144498,S,USF,9,0,0,327,55.3,1,2,12,19.4,0.0,0,0,20.8,1,67,13,4,0,46.5,0,1,2,12.5,0.0,0,25.0,0,24,3,1
Caleb Parker,144503,S,BAYLOR,11,0,0,118,54.2,0,1,19,29.0,5.3,1,1,2.6,0,69,20,1,0,65.8,0,0,3,16.7,33.3,1,0.0,0,18,3,0
Devin Lemear,144522,S,BAYLOR,12,0,0,118,50.1,0,0,12,4.6,0.0,0,3,0.0,0,263,12,0,0,51.6,0,0,6,5.4,0.0,0,0.0,0,112,6,0
Tevin Williams III,144524,CB,BAYLOR,8,0,0,118,52.4,0,0,4,3.0,0.0,0,0,0.0,0,133,4,0,0,,0,0,0,0.0,,0,,0,41,0,0
Cooper Lanz,144530,DI,BAYLOR,11,1,0,118,57.6,0,4,125,99.3,2.4,3,2,2.4,1,138,137,5,0,59.6,0,3,37,100.0,5.4,2,6.8,1,40,40,4
Tyler Onyedim,144547,ED,IOWA STATE,13,0,0,193,59.2,1,17,220,98.3,5.9,13,2,4.1,0,238,234,18,0,61.7,0,3,31,100.0,3.2,1,4.8,0,33,33,3
Myles Purchase,144548,CB,IOWA STATE,14,0,0,193,59.8,0,2,3,0.9,0.0,0,3,33.3,0,342,3,2,0,58.8,0,1,1,2.3,0.0,0,50.0,0,44,1,1
Beau Freyler,144549,S,IOWA STATE,14,1,1,193,64.2,0,0,3,1.1,0.0,0,2,0.0,0,370,4,0,0,,0,0,0,0.0,,0,,0,42,0,0
Malik Verdon,144550,S,IOWA STATE,12,0,0,193,64.5,1,3,8,2.9,25.0,2,0,25.0,0,280,8,4,0,56.2,1,1,2,5.1,0.0,0,50.0,0,39,2,2
Myles Mendeszoon,144552,ED,IOWA STATE,10,0,0,193,74.1,0,7,49,94.4,22.4,11,0,7.1,0,54,51,7,0,75.4,0,2,10,100.0,20.0,2,10.0,0,10,10,2
Joey Petersen,144553,ED,IOWA STATE,14,0,0,193,59.0,9,18,249,98.5,6.8,17,1,6.6,3,263,259,30,0,58.3,0,2,24,96.0,8.3,2,8.3,1,25,24,3
Jayden Gray,144555,ED,LA TECH,12,0,0,208,64.3,4,5,130,100.0,6.9,9,0,5.0,2,138,138,11,0,60.9,2,1,24,100.0,4.2,1,10.4,1,26,26,4
Jayson Gilliom,144572,LB,KANSAS,8,1,0,198,64.7,0,4,13,21.7,7.7,1,0,15.4,0,60,13,4,0,46.8,0,1,1,5.0,0.0,0,50.0,0,20,1,1
Cobee Bryant,144575,CB,KANSAS,12,0,0,198,70.2,0,1,2,0.7,0.0,0,5,25.0,0,421,3,1,0,58.6,0,1,1,0.6,0.0,0,50.0,0,171,1,1
O.J. Burroughs,144581,S,KANSAS,12,0,0,198,60.0,0,2,1,0.2,0.0,0,0,100.0,0,432,1,2,0,,0,0,0,0.0,,0,,0,175,0,0
D.J. Withers,144582,DI,KANSAS,12,1,0,198,66.4,0,12,218,100.0,7.8,17,0,4.1,3,227,227,15,1,62.4,0,9,89,100.0,10.1,9,6.2,1,96,96,10
Tommy Dunn Jr.,144584,DI,KANSAS,11,0,0,198,65.9,1,9,138,100.0,7.2,10,0,5.8,3,143,143,13,0,66.5,1,4,58,100.0,6.9,4,9.5,3,59,59,8
Cole Petrus,144585,ED,KANSAS,2,0,0,198,55.0,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Omar Daniels,144605,S,GA TECH,12,0,0,176,58.0,1,0,17,6.8,0.0,0,1,2.9,0,292,20,1,0,58.8,1,0,13,15.2,0.0,0,3.8,0,92,14,1
Desmond Purnell,144611,LB,KANSAS ST,13,0,0,199,64.8,9,17,119,35.4,10.9,13,2,14.3,4,381,135,30,0,59.4,2,9,53,58.7,11.3,6,12.3,1,104,61,12
Damian Ilalio,144614,DI,KANSAS ST,13,0,0,199,65.7,1,9,211,100.0,5.7,12,3,3.8,3,233,233,13,0,67.7,0,3,34,100.0,11.8,4,10.3,2,40,40,5
Titus Tuiasosopo,144616,DI,KANSAS ST,1,0,0,199,59.7,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Clayton Smith,144631,ED,ARIZONA ST,14,1,1,110,63.4,9,15,322,96.0,7.1,23,2,5.0,4,353,339,28,0,68.6,4,7,110,94.3,11.8,13,8.6,4,122,115,15
Danny Stutsman,144632,LB,OKLAHOMA,12,0,0,261,68.4,4,8,69,19.1,11.6,8,1,10.1,1,383,73,13,0,81.6,3,5,34,29.8,20.6,7,14.7,1,124,37,9
Ethan Downs,144636,ED,OKLAHOMA,12,1,0,261,73.4,3,19,216,93.1,13.9,30,0,6.5,3,246,229,25,0,85.7,2,11,56,92.3,30.4,17,13.4,1,65,60,14
Kelvin Gilliam Jr.,144637,DI,VA TECH,13,0,0,337,60.9,3,14,210,100.0,7.6,16,0,5.0,2,222,222,19,0,61.1,1,10,76,100.0,11.8,9,9.9,2,84,84,13
Billy Bowman Jr.,144638,S,OKLAHOMA,12,0,1,261,75.1,1,1,3,0.7,33.3,1,2,33.3,0,406,3,2,0,,0,0,0,0.0,,0,,0,132,0,0
Latrell McCutchin,144639,CB,HOUSTON,12,0,0,182,66.9,0,1,4,1.5,25.0,1,2,12.5,0,266,4,1,0,59.5,0,0,1,1.1,0.0,0,0.0,0,91,1,0
Kale Smith,144659,CB,OKLA STATE,12,0,0,262,56.8,0,0,2,0.9,0.0,0,0,0.0,0,229,2,0,0,56.8,0,0,2,2.2,0.0,0,0.0,0,91,2,0
Lyrik Rawls,144661,S,OKLA STATE,8,0,0,262,65.2,0,1,1,1.0,0.0,0,0,50.0,0,101,1,1,0,65.2,0,1,1,2.2,0.0,0,50.0,0,45,1,1
Collin Oliver,144664,ED,OKLA STATE,2,0,0,262,90.8,2,10,44,92.0,31.8,14,0,18.2,2,50,46,14,0,85.4,1,4,21,100.0,42.9,9,21.4,2,21,21,7
Donovan Stephens,144666,LB,BOWL GREEN,8,0,0,122,53.6,0,0,5,13.2,0.0,0,0,0.0,0,38,5,0,0,56.6,0,0,2,22.2,0.0,0,0.0,0,9,2,0
Nickolas Martin,144667,LB,OKLA STATE,5,0,0,262,84.4,4,4,27,13.5,25.9,7,0,18.5,1,200,27,9,0,67.7,0,3,14,16.3,28.6,4,17.9,1,86,14,4
Kendal Daniels,144668,S,OKLA STATE,12,2,0,262,73.6,6,12,72,19.5,9.7,7,0,19.4,5,379,74,23,1,77.7,4,5,34,20.6,11.8,4,22.1,3,165,34,12
Aden Kelley,144671,DI,OKLA STATE,5,0,0,262,58.4,0,0,37,97.6,2.7,1,0,0.0,0,41,40,0,0,60.6,0,0,12,100.0,8.3,1,0.0,0,13,13,0
Abe Camara,144678,S,TCU,13,3,0,305,88.2,4,5,28,9.6,25.0,7,3,23.2,2,334,32,11,0,69.1,2,2,8,7.9,25.0,2,25.0,0,114,9,4
Landyn Watson,144699,LB,MARSHALL,11,0,0,214,59.3,1,7,40,13.5,5.0,2,1,10.0,0,318,43,8,0,60.4,0,4,14,14.7,7.1,1,14.3,0,102,15,4
Da'Veawn Armstead,144700,CB,SM HOUSTON,11,0,1,281,46.9,0,1,1,0.6,0.0,0,5,50.0,0,363,2,1,0,,0,0,0,0.0,,0,,0,109,0,0
Chris Murray,144708,ED,SM HOUSTON,13,0,0,281,75.0,2,23,245,100.0,12.7,31,0,8.4,8,260,260,33,0,73.9,1,4,66,100.0,12.1,8,11.4,5,73,73,10
Juan Davis,144725,TE,TEXAS,1,0,1,311,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
JD Coffey III,144729,S,S DIEGO ST,12,0,0,284,55.4,0,0,3,1.7,0.0,0,1,0.0,0,179,3,0,0,56.5,0,0,2,3.0,0.0,0,0.0,0,66,2,0
Jamier Johnson,144730,CB,INDIANA,12,0,0,190,47.8,0,1,1,0.3,0.0,0,3,50.0,0,384,1,1,0,,0,0,0,0.0,,0,,0,160,0,0
Terrence Cooks Jr.,144731,LB,TCU,2,0,0,305,64.2,1,0,3,50.0,0.0,0,0,16.7,0,6,3,1,0,64.2,1,0,3,75.0,0.0,0,16.7,0,4,3,1
Michael Taaffe,144732,S,TEXAS,16,0,1,311,86.2,1,1,4,1.0,0.0,0,4,75.0,2,479,5,4,0,78.0,1,1,1,1.3,0.0,0,100.0,0,152,2,2
Morice Blackwell Jr.,144733,LB,TEXAS,15,0,0,311,56.6,0,0,16,13.9,6.3,1,0,0.0,0,115,16,0,0,51.8,0,0,9,22.5,0.0,0,0.0,0,40,9,0
D.J. Harris Jr.,144734,ED,USF,13,1,0,327,74.6,1,10,111,66.1,12.6,14,0,7.7,3,183,121,14,0,82.6,0,8,32,71.4,31.3,10,15.6,1,49,35,9
Marshall Landwehr,144737,LB,TEXAS,3,0,0,311,67.5,0,0,1,25.0,0.0,0,0,0.0,0,8,2,0,0,67.5,0,0,1,100.0,0.0,0,0.0,0,2,2,0
David Abiara,144738,ED,SMU,3,0,0,287,60.3,1,1,27,96.4,7.4,2,0,3.7,0,28,27,2,0,62.3,0,1,7,100.0,14.3,1,7.1,0,7,7,1
Barryn Sorrell,144739,ED,TEXAS,16,1,0,311,74.6,11,29,344,92.6,13.4,46,4,8.4,9,391,362,49,1,71.4,4,13,120,96.2,16.7,20,12.9,7,133,128,24
Charles Esters III,144768,ED,TEXAS TECH,9,1,0,315,56.8,4,7,178,92.7,6.2,11,1,3.7,1,205,190,12,0,60.3,1,4,60,90.0,11.7,7,5.8,1,70,63,6
Isaac Smith,144769,ED,TEXAS TECH,12,0,0,315,58.0,3,6,157,76.5,5.7,9,3,4.1,2,221,169,11,0,59.9,2,4,54,85.1,5.6,3,7.4,1,67,57,7
Blake Burris,144770,DI,SMU,3,0,0,287,60.6,0,1,24,100.0,4.2,1,0,2.1,0,24,24,1,0,65.8,0,1,5,100.0,20.0,1,10.0,0,5,5,1
E'Maurion Banks,144771,DI,TEXAS TECH,7,0,0,315,57.4,2,9,156,100.0,7.7,12,0,3.5,0,161,161,11,0,63.5,1,6,53,100.0,13.2,7,6.6,0,53,53,7
Andrew Wilson-Lamp,144788,CB,E CAROLINA,12,0,0,156,52.9,0,1,4,1.8,0.0,0,4,12.5,0,225,4,1,0,58.7,0,1,1,1.8,0.0,0,50.0,0,57,1,1
Aubrey Burks,144791,S,W VIRGINIA,6,0,0,343,59.3,1,4,20,16.9,5.0,1,0,12.5,0,130,22,5,0,69.5,1,1,5,13.9,0.0,0,20.0,0,36,5,2
Hammond Russell IV,144793,DI,W VIRGINIA,13,0,0,343,61.0,1,6,169,99.4,5.3,9,0,4.4,4,179,178,11,0,66.1,0,2,38,100.0,10.5,4,7.9,2,40,40,4
Edward Vesterinen,144794,DI,W VIRGINIA,2,0,0,343,58.9,0,1,18,100.0,5.6,1,0,2.8,0,20,20,1,0,63.8,0,1,7,100.0,14.3,1,7.1,0,7,7,1
Cam Rice,144796,DI,OHIO,12,1,1,259,70.4,8,10,184,96.9,8.2,15,2,5.4,1,195,189,19,0,66.6,2,4,54,100.0,13.0,7,7.4,1,57,57,7
Miles Scott,144809,S,ILLINOIS,13,0,0,187,55.1,0,0,6,1.5,0.0,0,1,0.0,0,468,7,0,0,55.2,0,0,4,2.4,0.0,0,0.0,0,207,5,0
Prince Green,144812,S,GA SOUTHRN,6,0,0,174,58.9,0,0,1,2.6,0.0,0,0,0.0,0,38,1,0,0,58.9,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Dylan Rosiek,144816,LB,ILLINOIS,9,0,0,187,64.7,2,4,24,12.9,4.2,1,1,20.8,2,209,27,8,0,65.3,0,3,9,13.9,11.1,1,27.8,1,79,11,4
DD Snyder II,144817,S,BALL ST,11,0,0,117,65.9,1,0,6,2.1,0.0,0,0,8.3,0,291,6,1,0,,0,0,0,0.0,,0,,0,105,0,0
Kenenna Odeluga,144818,LB,ILLINOIS,8,0,0,187,56.1,1,2,35,64.8,2.9,1,0,12.9,3,54,35,6,0,61.2,1,2,22,84.6,4.5,1,20.5,3,26,22,6
Luke Zardzin,144819,LB,ILLINOIS,7,0,0,187,45.0,0,1,8,19.1,0.0,0,0,6.3,0,47,9,1,0,53.9,0,0,4,18.5,0.0,0,0.0,0,27,5,0
Sedarius McConnell,144822,DI,BOSTON COL,12,0,0,121,49.6,0,7,182,98.0,1.1,2,1,1.9,0,199,195,7,0,50.3,0,4,91,99.0,1.1,1,2.2,0,97,96,4
Jordan Grier,144841,S,MEMPHIS,6,0,0,218,57.0,0,0,2,1.0,0.0,0,1,0.0,0,206,2,0,0,59.0,0,0,1,2.3,0.0,0,0.0,0,43,1,0
Andrew Turvy,144844,ED,INDIANA,4,0,0,190,67.8,0,2,16,70.8,12.5,2,0,12.5,1,24,17,3,0,66.6,0,2,8,80.0,25.0,2,12.5,0,10,8,2
Jaxon Rexroth,144864,LB,IOWA,3,0,0,192,66.6,0,1,2,28.6,50.0,1,0,25.0,0,7,2,1,0,,0,0,0,,,0,,0,0,0,0
Jaden Harrell,144871,LB,IOWA,5,0,0,192,54.4,0,1,3,8.9,0.0,0,0,16.7,0,45,4,1,0,57.3,0,0,1,9.5,0.0,0,0.0,0,21,2,0
Karson Sharar,144873,LB,IOWA,3,0,0,192,66.2,0,0,3,14.8,33.3,1,0,0.0,0,27,4,0,0,,0,0,0,0.0,,0,,0,13,0,0
Max Llewellyn,144874,ED,IOWA,13,0,0,192,90.2,6,23,195,96.2,21.0,41,0,10.5,6,211,203,35,0,86.8,5,17,108,97.4,25.9,28,13.9,4,116,113,26
Jeremiah Pittman,144875,DI,IOWA,13,1,0,192,54.9,1,2,116,100.0,0.9,1,0,1.3,0,121,121,3,1,57.6,1,1,39,100.0,0.0,0,2.6,0,42,42,2
Jeff Bowie,144878,DI,IOWA,2,0,0,192,73.3,0,2,11,100.0,27.3,3,0,9.1,0,11,11,2,0,77.0,0,2,7,100.0,42.9,3,14.3,0,7,7,2
Dante Trader Jr.,144900,S,MARYLAND,10,0,0,215,65.7,0,1,4,1.3,0.0,0,2,12.5,0,306,4,1,0,56.6,0,0,3,2.5,0.0,0,0.0,0,120,3,0
Taizse Johnson,144902,DI,MARYLAND,11,1,0,215,66.8,2,6,151,98.7,6.6,10,0,4.0,2,157,155,10,0,70.8,1,4,53,100.0,13.2,7,6.6,1,55,55,6
Branden Jennings,144903,ED,MISS STATE,12,1,0,227,63.2,4,12,186,74.4,8.6,16,0,5.4,2,266,198,18,1,61.1,2,8,68,89.3,13.2,9,8.8,1,84,75,11
Tommy Akingbesote,144906,DI,MARYLAND,12,0,0,215,68.0,3,14,265,100.0,10.9,29,3,4.0,2,278,278,19,0,66.2,1,6,103,100.0,12.6,13,5.3,2,109,109,9
Darrell Jackson Jr.,144910,DI,FLORIDA ST,12,1,0,167,72.3,2,23,231,100.0,13.9,32,3,7.6,5,246,246,30,1,75.0,1,17,92,100.0,21.7,20,14.1,4,98,98,22
Zion Shockley,144911,DI,CHARLOTTE,5,0,0,136,54.4,1,1,39,100.0,2.6,1,0,2.6,0,41,41,2,0,60.6,0,0,9,100.0,11.1,1,0.0,0,9,9,0
Ja'Den McBurrows,144931,CB,MICHIGAN,3,0,0,222,59.5,0,0,2,6.5,0.0,0,0,0.0,0,31,2,0,0,,0,0,0,0.0,,0,,0,8,0,0
Rayshaun Benny,144933,DI,MICHIGAN,11,2,0,222,70.2,4,14,197,99.5,8.6,17,1,5.6,2,203,202,20,2,71.8,2,10,94,100.0,11.7,11,7.4,1,96,96,13
Tyler McLaurin,144934,ED,MICHIGAN,2,0,0,222,56.6,0,0,6,60.0,0.0,0,0,0.0,0,10,6,0,0,57.7,0,0,2,50.0,0.0,0,0.0,0,4,2,0
Jaydon Hood,144935,LB,MICHIGAN,9,0,0,222,59.8,0,1,6,14.9,16.7,1,0,8.3,0,47,7,1,0,62.6,0,0,3,17.4,33.3,1,0.0,0,23,4,0
TJ Guy,144938,ED,MICHIGAN,13,0,0,222,77.9,4,15,191,76.4,20.9,40,3,8.1,6,259,198,25,0,80.5,3,11,93,77.0,29.0,27,12.9,5,126,97,19
Kechaun Bennett,144940,ED,MICHIGAN,4,0,0,222,70.8,0,3,14,83.3,14.3,2,0,10.7,0,18,15,3,0,60.1,0,2,7,88.9,14.3,1,14.3,0,9,8,2
George Rooks,144941,DI,BOSTON COL,13,1,0,121,53.3,3,6,250,99.3,2.4,6,0,1.8,0,269,267,9,1,56.3,3,5,105,100.0,2.9,3,3.8,0,113,113,8
Ike Iwunnah,144943,DI,MICHIGAN,9,0,0,222,52.3,0,2,87,100.0,1.1,1,0,1.1,0,93,93,2,0,51.1,0,2,32,100.0,3.1,1,3.1,0,36,36,2
